Date,Open,High,Low,Close,Volume,Adj Close
2016-07-11,365.90,365.90,358.05,359.85,2196800,358.437
2016-07-08,360.75,362.25,353.00,355.05,1574300,353.656
2016-07-07,365.00,371.30,362.65,363.35,2348700,361.924
2016-07-06,365.90,365.90,365.90,365.90,000,364.464
2016-07-05,374.00,374.00,363.60,365.90,1405900,364.464
2016-07-04,370.55,375.90,368.90,373.35,1672400,371.884
2016-07-01,365.80,372.85,362.65,368.35,2620600,366.904
2016-06-30,358.00,370.00,355.45,366.80,3674100,365.36
2016-06-29,358.50,360.30,354.25,356.20,2225200,354.802
2016-06-28,352.35,358.50,351.80,357.10,3191700,355.698
2016-06-27,354.00,357.95,349.75,351.15,2430900,349.772
2016-06-24,357.00,360.00,348.70,355.85,2203700,354.453
2016-06-23,364.70,365.75,362.00,364.80,1266900,363.368
2016-06-22,363.95,367.00,360.85,363.05,2162700,361.625
2016-06-21,362.25,364.70,360.15,362.20,1455900,360.778
2016-06-20,356.00,366.00,353.80,364.50,2889300,363.069
2016-06-17,348.00,358.90,344.45,357.00,5039900,355.599
2016-06-16,351.55,351.95,341.25,346.50,2355800,345.14
2016-06-15,348.00,352.85,347.00,351.90,2937700,350.519
2016-06-14,343.20,344.50,337.35,342.65,3026900,341.305
2016-06-13,348.30,350.50,341.55,342.40,1965000,341.056
2016-06-10,349.70,353.55,347.60,351.10,1965200,349.722
2016-06-09,355.50,356.40,349.80,351.25,1396900,349.871
2016-06-08,355.60,358.25,351.60,352.65,2391900,351.266
2016-06-07,348.75,352.10,347.30,349.15,4022600,347.779
2016-06-06,357.00,359.05,347.20,348.75,4744700,347.381
2016-06-03,365.00,365.70,355.35,358.15,3314200,356.744
2016-06-02,361.35,368.00,359.80,366.20,2347400,364.762
2016-06-01,353.55,364.35,352.30,363.25,2777300,361.824
2016-05-31,356.90,357.00,347.15,351.40,21884200,350.021
2016-05-30,353.10,357.20,352.25,355.90,2564700,354.503
2016-05-27,352.95,357.60,349.55,351.25,2772100,349.871
2016-05-26,352.00,356.00,347.75,352.85,4752700,351.465
2016-05-25,347.10,352.50,347.00,351.65,1944400,350.27
2016-05-24,345.90,346.95,341.80,345.15,2067100,343.795
2016-05-23,346.70,348.75,341.50,345.85,1660700,344.492
2016-05-20,345.90,346.50,339.30,341.95,3784700,340.608
2016-05-19,351.25,352.80,343.40,344.80,2470400,343.446
2016-05-18,350.00,352.60,347.25,351.25,2182500,349.871
2016-05-17,356.00,359.00,348.60,351.20,2478000,349.821
2016-05-16,355.00,356.15,342.85,353.45,2700300,352.063
2016-05-13,362.00,362.00,353.00,354.90,3610400,353.507
2016-05-12,363.00,363.55,355.70,362.10,2905900,360.679
2016-05-11,364.50,377.45,357.00,358.90,4791300,357.491
2016-05-10,367.50,369.30,360.35,368.85,2642800,367.402
2016-05-09,360.25,367.90,358.20,366.80,1866200,365.36
2016-05-06,357.00,364.45,354.40,359.10,2880400,357.69
2016-05-05,362.50,366.00,351.65,354.40,2140500,353.009
2016-05-04,365.95,369.25,359.30,361.45,1697300,360.031
2016-05-03,358.00,370.50,358.00,368.35,3919700,366.904
2016-05-02,363.00,364.50,356.40,357.80,1572700,356.395
2016-04-29,371.85,372.60,360.50,363.60,4876900,362.173
2016-04-28,383.45,385.00,370.50,372.70,9027600,371.237
2016-04-27,365.00,381.40,362.15,373.05,7767500,371.586
2016-04-26,357.45,363.80,355.40,360.40,2348400,358.985
2016-04-25,354.30,364.00,354.30,358.95,3092200,357.541
2016-04-22,351.00,357.95,349.75,353.10,1315900,351.714
2016-04-21,357.85,359.00,351.00,357.25,1999100,355.848
2016-04-20,364.00,364.35,354.10,356.65,2929800,355.25
2016-04-19,359.40,359.40,359.40,359.40,000,357.989
2016-04-18,355.05,363.00,352.20,359.40,2549100,357.989
2016-04-15,351.25,351.25,351.25,351.25,000,349.871
2016-04-14,351.25,351.25,351.25,351.25,000,349.871
2016-04-13,351.05,364.50,349.60,351.25,5961200,349.871
2016-04-12,348.20,352.50,344.15,350.10,2784500,348.726
2016-04-11,341.45,350.00,341.00,348.25,4077500,346.883
2016-04-08,331.95,337.40,325.60,334.60,2090500,333.287
2016-04-07,336.10,336.30,329.25,331.25,2177200,329.95
2016-04-06,333.45,339.55,331.55,334.50,2737200,333.187
2016-04-05,346.50,346.50,329.05,330.50,4767500,329.203
2016-04-04,335.55,350.90,335.55,348.50,3095600,347.132
2016-04-01,350.20,350.20,332.20,335.45,4071100,334.133
2016-03-31,353.50,356.65,346.55,350.80,7144200,349.423
2016-03-30,355.00,359.25,351.10,353.80,3811500,352.411
2016-03-29,347.00,357.75,346.05,354.50,3671000,353.108
2016-03-28,358.90,361.00,346.85,349.80,4173300,348.427
2016-03-25,358.20,358.20,358.20,358.20,000,356.794
2016-03-24,358.20,358.20,358.20,358.20,000,356.794
2016-03-23,352.00,361.40,352.00,358.20,4611400,356.794
2016-03-22,354.90,356.70,344.65,350.90,3988300,349.523
2016-03-21,345.00,355.00,343.20,353.65,2535600,352.262
2016-03-18,345.80,348.25,340.05,344.30,3561600,342.948
2016-03-17,341.30,351.70,338.05,340.75,6449100,339.412
2016-03-16,341.25,344.80,335.40,338.50,3931200,337.171
2016-03-15,340.00,344.50,336.00,342.90,2081400,341.554
2016-03-14,335.15,342.00,331.80,340.75,2373000,339.412
2016-03-11,335.00,338.80,334.00,337.25,2720100,335.926
2016-03-10,332.05,338.70,331.00,336.30,1656000,334.98
2016-03-09,329.05,335.85,328.30,334.60,3091400,333.287
2016-03-08,329.50,334.00,326.75,331.50,2157300,330.199
2016-03-07,329.25,329.25,329.25,329.25,000,327.958
2016-03-04,332.00,336.65,327.10,329.25,1953800,327.958
2016-03-03,328.40,334.95,324.00,333.40,2942600,332.091
2016-03-02,322.00,327.75,321.00,326.35,2964800,325.069
2016-03-01,315.55,322.30,310.25,320.70,4353500,319.441
2016-02-29,317.00,322.35,313.05,315.50,3594700,314.262
2016-02-26,324.85,324.85,317.00,317.95,6367000,316.702
2016-02-25,324.95,325.45,318.00,322.55,8613200,321.284
2016-02-24,318.15,325.55,317.65,323.95,2274100,322.678
2016-02-23,333.00,333.00,318.10,321.30,4900600,320.039
2016-02-22,324.50,334.90,322.00,329.10,3113900,327.808
2016-02-19,320.50,327.95,316.75,326.05,5373100,324.77
2016-02-18,323.00,323.10,316.05,321.20,2315300,319.939
2016-02-17,313.50,321.60,308.60,319.55,3582100,318.296
2016-02-16,322.35,324.90,313.75,315.30,2623500,314.062
2016-02-15,328.55,329.90,316.45,318.90,5061000,317.648
2016-02-12,312.50,330.00,307.50,324.55,3649500,323.276
2016-02-11,305.00,315.50,304.45,308.70,5876800,307.488
2016-02-10,311.00,314.95,308.50,311.30,9174800,310.078
2016-02-09,309.00,313.95,307.00,312.25,2835300,311.024
2016-02-08,308.35,313.50,305.60,311.00,2481200,309.779
2016-02-05,302.10,308.50,302.05,307.20,2385900,305.994
2016-02-04,303.80,305.80,301.60,304.25,3074300,303.056
2016-02-03,300.70,301.80,296.15,299.80,4716200,298.623
2016-02-02,296.60,304.00,295.70,302.20,4333800,301.014
2016-02-01,292.20,298.00,291.20,296.60,3988400,295.436
2016-01-29,289.40,297.30,282.30,289.90,6645400,288.762
2016-01-28,294.30,295.85,288.35,291.40,6381300,290.256
2016-01-27,297.50,299.50,291.80,297.80,5087500,296.631
2016-01-26,297.50,297.50,297.50,297.50,000,296.332
2016-01-25,299.85,300.95,292.55,297.50,3136000,296.332
2016-01-22,311.10,311.20,291.55,298.70,5321000,297.527
2016-01-21,313.00,313.40,303.65,309.30,3084200,308.086
2016-01-20,308.50,313.85,302.80,309.60,5073800,308.385
2016-01-19,301.80,312.40,298.40,310.30,3341600,309.082
2016-01-18,307.80,308.70,293.85,300.25,4122900,299.071
2016-01-15,311.70,311.70,303.10,306.10,3219900,304.898
2016-01-14,306.90,312.00,300.50,308.75,3274500,307.538
2016-01-13,321.00,322.55,302.05,308.60,4546000,307.389
2016-01-12,322.00,325.45,313.60,315.40,2940200,314.162
2016-01-11,321.00,324.00,314.70,321.15,2519700,319.889
2016-01-08,324.30,324.95,318.50,323.85,1801800,322.579
2016-01-07,320.90,325.80,316.60,322.35,2825700,321.085
2016-01-06,325.90,332.50,319.65,322.20,2414100,320.935
2016-01-05,327.00,328.75,321.00,323.45,2118900,322.18
2016-01-04,338.00,338.95,321.00,326.80,3152700,325.517
2016-01-01,339.95,344.00,337.65,340.50,1250200,339.163
2015-12-31,334.00,341.75,332.45,340.40,2952200,339.064
2015-12-30,339.00,339.35,332.05,333.10,1555600,331.792
2015-12-29,332.90,336.25,330.50,335.25,2513300,333.934
2015-12-28,337.25,338.00,330.00,331.75,3007100,330.448
2015-12-25,338.45,338.45,338.45,338.45,000,337.121
2015-12-24,332.25,339.75,328.65,338.45,2576300,337.121
2015-12-23,326.00,332.85,324.20,332.35,3587100,331.045
2015-12-22,321.00,327.30,320.20,323.20,3339300,321.931
2015-12-21,319.45,323.25,317.00,320.90,2978900,319.64
2015-12-18,322.30,323.40,318.00,319.05,4095600,317.798
2015-12-17,321.00,324.30,320.05,322.40,3605100,321.134
2015-12-16,311.00,321.95,309.55,320.35,4134500,319.092
2015-12-15,306.15,310.00,304.60,309.20,2364400,307.986
2015-12-14,307.00,311.00,304.15,306.15,3448400,304.948
2015-12-11,315.00,315.00,307.50,309.55,2123300,308.335
2015-12-10,313.90,314.45,308.50,312.65,2109800,311.423
2015-12-09,317.25,317.50,308.10,310.85,4676000,309.63
2015-12-08,320.00,320.45,315.10,317.85,4137300,316.602
2015-12-07,321.30,324.00,318.65,320.10,2420000,318.843
2015-12-04,318.00,322.50,317.15,321.30,2651100,320.039
2015-12-03,322.00,326.50,318.50,319.55,3973200,318.296
2015-12-02,325.30,325.55,316.45,322.90,6132800,321.632
2015-12-01,335.95,335.95,321.45,322.75,8163900,321.483
2015-11-30,343.00,344.00,333.20,334.35,6408500,333.038
2015-11-27,343.90,344.75,339.35,342.20,1315800,340.857
2015-11-26,342.00,345.65,340.05,342.15,7324200,340.807
2015-11-25,341.55,341.55,341.55,341.55,000,340.209
2015-11-24,339.50,345.70,335.15,341.55,2597600,340.209
2015-11-23,341.60,346.20,336.95,339.00,1934400,337.669
2015-11-20,338.55,344.35,334.00,341.35,2087000,340.01
2015-11-19,335.15,341.00,332.20,339.55,1787200,338.217
2015-11-18,336.00,342.15,332.45,333.95,2241400,332.639
2015-11-17,336.50,337.65,331.00,334.50,1958400,333.187
2015-11-16,335.70,339.30,330.50,335.75,2431300,334.432
2015-11-13,325.05,336.00,325.05,333.90,2505800,332.589
